ID,Name,Date,Amount
00206549,Gregory Martinez,2023-01-02,152
00208006,Julia Paul,2023-01-02,178
00212564,Peter Fletcher,2023-01-02,192
00215893,Rachel Simmons,2023-01-02,177
00216156,Angela Olsen,2023-01-02,417
00219349,Gabriela Parks,2023-01-02,230
00219608,Karen Clark,2023-01-02,381
00221939,Jason Tanner,2023-01-02,437
00222310,Tricia Decker,2023-01-02,204
00225742,Lisa Gamble,2023-01-02,149
00229633,Joseph Parsons,2023-01-02,254
00231168,Bryan Eaton,2023-01-02,181
00231466,Sabrina Owens,2023-01-02,395
00235141,Veronica Anderson,2023-01-02,420
00236094,Tonya Hodges,2023-01-02,265
00239789,Steven Taylor,2023-01-02,489
00240570,Jessica Baker,2023-01-02,245
00241678,Nicole Salinas,2023-01-02,154
00246185,Keith Decker,2023-01-02,179
00248866,Daniel Ross,2023-01-02,424
00252835,Jesse Brennan,2023-01-02,204
00256452,Jeffrey Hicks,2023-01-02,257
00258189,Dr. James Mcguire,2023-01-02,188
00261115,Catherine Torres,2023-01-02,412
00265708,Theresa Rodgers,2023-01-02,386
00268587,Jennifer Arnold,2023-01-02,383
00269119,Stephen Lucas,2023-01-02,305
00274018,Jennifer Finley,2023-01-02,373
00274452,Robert Medina,2023-01-02,235
00275854,Jessica Hernandez,2023-01-02,474
00277572,Charlotte King,2023-01-02,326
00281682,Marisa Ross,2023-01-02,113
00286057,Jacqueline Arnold,2023-01-02,159
00291002,Kyle Vaughn MD,2023-01-02,211
00294448,Lauren Moore,2023-01-02,266
00295708,Miss Lisa Smith,2023-01-02,141
00298330,Kimberly Thomas,2023-01-02,419
00300565,Daniel Berger,2023-01-02,212
00303014,Catherine Andrews,2023-01-02,299
00306423,Christopher Carter,2023-01-02,100
00308303,William Berry,2023-01-02,383
00312612,Daniel Shelton,2023-01-02,361
00315671,Michele Hernandez,2023-01-02,215
00315959,Mark Holder,2023-01-02,252
00316605,Lori Singh,2023-01-02,380
00318570,Jordan Terry,2023-01-02,164
00320208,Dr. Jennifer Schwartz,2023-01-02,221
00323726,Kevin Ramirez,2023-01-02,415
00324117,Mark Anderson,2023-01-02,154
00325222,Jacob Reyes,2023-01-02,256
00326059,Barbara Gordon,2023-01-02,465
00328303,Richard Armstrong,2023-01-02,162
00329377,Jacqueline Rowe,2023-01-02,494
00333599,Bobby Dodson,2023-01-02,107
00334133,John Hines,2023-01-02,486
00335562,Shawn Bailey,2023-01-02,123
00337240,Tammy Brewer,2023-01-02,402
00341334,Becky Bean,2023-01-02,430
00343983,Theresa Boyd,2023-01-02,477
00347000,Kyle Macdonald,2023-01-02,391
00351567,Gabriel Harris,2023-01-02,379
00352515,Joshua Ryan,2023-01-02,431
00356333,Peter Ware,2023-01-02,203
00358289,Erica Pierce,2023-01-02,420
00359108,Wendy Ward,2023-01-02,274
00363623,Susan Woodward,2023-01-02,321
00368509,Michael Baker,2023-01-02,375
00369327,Michael Brown,2023-01-02,124
00373585,Blake Lawson,2023-01-02,265
00376996,Terry Harris,2023-01-02,483
00378757,Nathan Flores,2023-01-02,390
00379152,Jordan Small,2023-01-02,199
00380811,Bryce Gibbs,2023-01-02,263
00382925,Tiffany Rios,2023-01-02,289
00384305,Ashley Jimenez,2023-01-02,269
00385233,Ronald Mccann,2023-01-02,128
00385981,Samuel Shaffer,2023-01-02,455
00387279,Anita Harrell,2023-01-02,241
00391918,John Norris,2023-01-02,472
00395379,Jonathan Miller,2023-01-02,332
00399307,Teresa Carter,2023-01-02,136
00403051,Lucas Watson,2023-01-02,382
00403607,Emily Cummings,2023-01-02,347
00406176,Tony Adams,2023-01-02,258
00408130,Brandy Robinson,2023-01-02,104
00409233,Whitney Collier,2023-01-02,455
00409386,Whitney Perkins,2023-01-02,392
00414075,Jasmine Nguyen,2023-01-02,343
00414524,Steven Alexander DVM,2023-01-02,187
00415381,Ashley Lewis,2023-01-02,466
00416986,Karen Martin,2023-01-02,141
00419362,Gina Young,2023-01-02,453
00419839,Tina Carey,2023-01-02,205
00423005,Heather Williams,2023-01-02,436
00423848,Holly Warner,2023-01-02,285
00427858,Mark Hart,2023-01-02,419
00433749,Ellen Jackson,2023-01-02,469
00437201,Kelli Merritt,2023-01-02,364
00438002,Dawn Pena,2023-01-02,198
00441371,Douglas Foster,2023-01-02,337
00444406,Cynthia Alvarez,2023-01-02,211
00448383,Jordan Wilson,2023-01-02,153
00452003,Tammy Herrera,2023-01-02,343
00455091,Justin Bruce,2023-01-02,308
00456559,James Anderson,2023-01-02,272
00460106,Scott Garrett,2023-01-02,353
00462710,Elizabeth Smith,2023-01-02,229
00463347,Benjamin Riggs,2023-01-02,218
00468258,Kendra Johnson,2023-01-02,259
00471984,Abigail Alexander,2023-01-02,194
00472167,John Bray,2023-01-02,201
00476894,Nancy Price,2023-01-02,458
00477184,Thomas Barnes,2023-01-02,273
00480565,Randy Brown,2023-01-02,419
00485471,Douglas Mccarty,2023-01-02,292
00488387,Theresa Cohen,2023-01-02,246
00492018,Kayla Robbins,2023-01-02,318
00493689,Terry Gonzales,2023-01-02,172
00497413,Diamond Garcia,2023-01-02,116
00500382,Jessica Lopez,2023-01-02,201
00503938,Emily Jones,2023-01-02,307
00504404,Wyatt Erickson,2023-01-02,481
00504999,Krista Douglas,2023-01-02,350
00507335,Brandon Welch,2023-01-02,398
00509547,Sonya Kelly,2023-01-02,426
00513375,Jonathan Collins,2023-01-02,188
00515157,Allison Mcgrath,2023-01-02,170
00518942,Kelly Gordon,2023-01-02,152
00519651,Emily Watson,2023-01-02,257
00523202,James Long,2023-01-02,182
00525375,Chris Valenzuela,2023-01-02,280
00529768,Amanda Alvarez,2023-01-02,216
00530456,Jeffrey Long,2023-01-02,116
00534985,April Moore,2023-01-02,252
00538572,Charles Guzman,2023-01-02,382
00540490,Jackson Washington,2023-01-02,434
00542799,Mr. John Miller III,2023-01-02,174
00544231,George Alvarez,2023-01-02,369
00548331,Ashley Rivera,2023-01-02,232
00553087,Joanna Foster,2023-01-02,209
00555439,Karen Wilson,2023-01-02,457
00557177,Valerie Baker,2023-01-02,191
00559965,Andrea Baker,2023-01-02,361
00564835,Alan Perez,2023-01-02,183
00566290,Scott Caldwell,2023-01-02,284
00568402,Daniel Orr,2023-01-02,114
00570699,Paul Rodriguez,2023-01-02,155
00574884,Harold Schmitt,2023-01-02,262
00575827,Kenneth Sawyer,2023-01-02,181
00577369,Adrienne Yang,2023-01-02,414
00577959,Dr. Vanessa Lester DDS,2023-01-02,265
00582297,Mark Smith,2023-01-02,302
00584294,Tiffany Collins,2023-01-02,226
00584399,Latasha Reid,2023-01-02,108
00585617,Robert Hood,2023-01-02,181
00585793,Sierra Bradley,2023-01-02,276
00586965,Hannah Johnston,2023-01-02,120
00588731,Adam Garcia,2023-01-02,155
00592772,Laura Smith,2023-01-02,219
00594473,Christopher Cruz,2023-01-02,290
00596293,Nicholas Arnold,2023-01-02,212
00600700,Nathaniel Cunningham,2023-01-02,285
00605651,Shannon Sutton,2023-01-02,353
00607812,Leah Long,2023-01-02,211
00612599,Adam Price,2023-01-02,433
00613407,Yolanda Chavez,2023-01-02,214
00614608,Carmen Scott,2023-01-02,495
00615029,Holly Cook,2023-01-02,226
00618429,James Stokes,2023-01-02,135
00621431,Brian Hardy,2023-01-02,481
00622918,Rebecca Dunn,2023-01-02,415
00626336,Brooke Sampson,2023-01-02,185
00628299,Virginia Martin,2023-01-02,487
00631945,Victoria Perkins,2023-01-02,139
00632414,Kayla Kim,2023-01-02,129
00633106,Corey Fuller,2023-01-02,292
00634865,Martha Lynch,2023-01-02,210
00636377,Melanie Diaz,2023-01-02,140
00638258,Erica Wells,2023-01-02,229
00643248,Michael Graham,2023-01-02,360
00646965,Trevor Lambert,2023-01-02,136
00650108,David Simpson,2023-01-02,468
00652346,Linda Morales DVM,2023-01-02,142
00653262,Patrick Sawyer,2023-01-02,129
00653864,Andrew Riley,2023-01-02,356
00654840,Blake Roman,2023-01-02,338
00657844,Eric Nunez,2023-01-02,471
00662694,Shirley Vasquez,2023-01-02,319
00666498,Jason Hill,2023-01-02,250
00670382,Steven White,2023-01-02,200
00672050,Travis Hansen,2023-01-02,330
00673753,Amanda Rodriguez,2023-01-02,110
00675872,Jacqueline Gonzalez,2023-01-02,387
00680481,Kathleen Tanner,2023-01-02,344
00680876,Barbara Tran,2023-01-02,181
00681303,Mark Bailey,2023-01-02,163
00682509,Timothy Boone,2023-01-02,196
00686964,Christopher Cooper,2023-01-02,220
00691908,Rebecca Grant,2023-01-02,100
00692589,Kathryn Hamilton,2023-01-02,111
00697472,Holly Jones,2023-01-02,112
00700524,Rachel Lopez,2023-01-02,313
00704302,Lindsey Cantrell,2023-01-02,176
00705487,Tanya Ray,2023-01-02,463
00706712,Timothy Kennedy,2023-01-02,404
00710417,Gregory Brewer,2023-01-02,144
00711083,Lawrence Barber,2023-01-02,281
00713037,Rachel Christensen,2023-01-02,358
00717393,Jennifer Baker,2023-01-02,148
00718637,Christina Rios,2023-01-02,341
00721273,Hector Henry,2023-01-02,421
00724376,Andrea Davis,2023-01-02,450
00726887,Steven Haynes,2023-01-02,293
00731805,Kristin Brown,2023-01-02,107
00735258,Holly Archer,2023-01-02,260
00738235,Mallory Manning,2023-01-02,242
00739714,Kyle Carney,2023-01-02,247
00740460,Mr. Brad Bray PhD,2023-01-02,288
00743474,Sean Burke,2023-01-02,184
00745290,Alexander Mercado,2023-01-02,425
00745492,Amber Adams,2023-01-02,144
00749825,Andrew Boyd,2023-01-02,481
00751845,Michael Alexander,2023-01-02,368
00756241,Candice Collins,2023-01-02,257
00757924,Isaac Acosta,2023-01-02,386
00762452,Mary Garcia,2023-01-02,180
00764862,Clayton Rios DDS,2023-01-02,319
00767916,Laura Montes,2023-01-02,268
00769566,Valerie Humphrey,2023-01-02,310
00772769,Gina Rowland,2023-01-02,117
00772937,Curtis Nielsen,2023-01-02,286
00773619,John Smith,2023-01-02,407
00778200,Gary Parker,2023-01-02,289
00782391,Erin Murphy,2023-01-02,384
00786480,Anthony Nichols,2023-01-02,471
00790574,Rick Buchanan,2023-01-02,347
00793960,Jessica Briggs,2023-01-02,380
00794077,Elizabeth Douglas,2023-01-02,470
00794662,Ryan Fisher,2023-01-02,494
00799447,Donna Willis,2023-01-02,134
00799587,Jennifer Hendrix,2023-01-02,494
00802259,Steven Diaz,2023-01-02,437
00806118,Michael Taylor,2023-01-02,190
00807107,Peter Harris,2023-01-02,126
00808831,Jason Jacobs,2023-01-02,374
00811976,Sarah Long,2023-01-02,368
00812169,Trevor Chambers,2023-01-02,243
00813400,Meghan Moore,2023-01-02,270
00817801,Frederick Hughes,2023-01-02,474
00821937,Jim Rogers,2023-01-02,177
00822281,Christopher Moody DVM,2023-01-02,320
00825159,Amanda White,2023-01-02,462
00828741,Jeffrey Rivera,2023-01-02,475
00830352,Luis Roberson,2023-01-02,104
00834822,Devon Lopez,2023-01-02,158
00837462,Kyle Hall,2023-01-02,336
00842458,Maria Houston,2023-01-02,347
00843221,Lauren Browning,2023-01-02,114
00845875,John Pham,2023-01-02,126
00849083,Haley Williams,2023-01-02,327
00849981,Ryan Washington,2023-01-02,443
00851008,Lisa Williams,2023-01-02,396
00853811,Martha Brown,2023-01-02,285
00856621,Edward Eaton,2023-01-02,462
00858086,Heidi Moore,2023-01-02,313
00861905,Nathaniel Butler,2023-01-02,329
00863161,Jerome Trevino,2023-01-02,466
00866995,Pamela Henry,2023-01-02,449
00867928,Alice Ramirez,2023-01-02,128
00871575,Shawn Williams,2023-01-02,460
00876362,Kelly Suarez,2023-01-02,226
00881184,Amber Holmes,2023-01-02,298
00882528,David Bonilla,2023-01-02,379
00885665,Timothy Gomez,2023-01-02,433
00889368,Cheryl Meza,2023-01-02,403
00892579,Mr. Michael Nicholson,2023-01-02,141
00896512,Tim Jennings,2023-01-02,463
00900326,Steven Mitchell,2023-01-02,103
00905180,Robin Young,2023-01-02,468
00910096,Christopher Gonzalez,2023-01-02,336
00910737,Brian Mueller,2023-01-02,133
00912879,James Sloan,2023-01-02,198
00917803,Donald Aguilar,2023-01-02,371
00920806,Brandi Montoya,2023-01-02,241
00924750,Austin Leonard,2023-01-02,435
00927718,David Parsons,2023-01-02,346
00928650,Jeremy Lee,2023-01-02,382
00929691,Justin Johnson,2023-01-02,386
00931589,Selena Cox,2023-01-02,478
00933098,Mary Mcmillan,2023-01-02,343
00933356,Michelle Carroll,2023-01-02,244
00936652,Richard Good,2023-01-02,374
00937326,Whitney Gutierrez,2023-01-02,491
00940434,John Cruz,2023-01-02,396
00941133,Justin Carter,2023-01-02,376
00942286,Jeffrey Lynch,2023-01-02,237
00943659,Rhonda Woodard,2023-01-02,499
00944545,Judy Garza,2023-01-02,114
00949228,Alec Brooks,2023-01-02,138
00950570,Alexa Kemp,2023-01-02,487
00955391,Sandra Peterson,2023-01-02,230
00957219,Melanie Miller,2023-01-02,119
00961991,Linda Williams,2023-01-02,210
00964048,Jason Griffin,2023-01-02,477
00966932,Luke Hall,2023-01-02,297
00967966,Frank Andrews,2023-01-02,281
00971164,Monica Rose,2023-01-02,209
00973594,Aaron Ellis,2023-01-02,249
00974381,David Baird,2023-01-02,232
00975259,Melissa Gonzalez,2023-01-02,132
00979473,Ronald Perez,2023-01-02,459
00980559,Rachel Mcclure,2023-01-02,406
00981449,Luis Bell,2023-01-02,479
00984801,Jessica Gutierrez,2023-01-02,287
00985909,Amanda Walton,2023-01-02,300
00987691,Megan Taylor,2023-01-02,256
00990702,Kathleen Carr,2023-01-02,339
00993676,Cynthia Hodge,2023-01-02,257
00994024,Darryl Gray,2023-01-02,494
00997564,Yvette Fritz,2023-01-02,113
00998183,Ann Salazar,2023-01-02,208
00998952,Peter Cooper,2023-01-02,461
1.00228e+06,Trevor Porter,2023-01-02,459
1.00511e+06,Patricia Peterson,2023-01-02,423
1.00939e+06,Karen Richards MD,2023-01-02,410
1.01149e+06,Amy Martin,2023-01-02,427
1.01458e+06,Michelle Williams,2023-01-02,330
1.01907e+06,Jessica Gallegos,2023-01-02,315
1.0222e+06,John Nichols,2023-01-02,452
1.0235e+06,Katelyn Hogan,2023-01-02,473
1.02565e+06,Angela Barrett,2023-01-02,235
1.0282e+06,Mary Gonzales,2023-01-02,169
1.0321e+06,Danielle Marquez,2023-01-02,418
1.03245e+06,Lisa Lewis,2023-01-02,408
1.03432e+06,Roger Sanchez,2023-01-02,210
1.03674e+06,Joe Steele,2023-01-02,354
1.03764e+06,Angela Ward,2023-01-02,211
1.04082e+06,Pamela Rivera,2023-01-02,436
1.04301e+06,David Owen,2023-01-02,134
1.04677e+06,Jeffrey Walker,2023-01-02,408
1.04736e+06,Thomas Daniel,2023-01-02,250
1.04944e+06,Anna Brown,2023-01-02,354
1.05411e+06,Peter Stuart,2023-01-02,499
1.05702e+06,Deborah Parks,2023-01-02,378
1.06022e+06,Tara Morgan,2023-01-02,347
1.06232e+06,Leslie Kim,2023-01-02,315
1.06303e+06,Manuel Martinez,2023-01-02,285
1.06372e+06,Rachel Ramirez,2023-01-02,292
1.06658e+06,Christine Black,2023-01-02,427
1.07025e+06,Carolyn Marshall,2023-01-02,351
1.07262e+06,Sandra Gonzalez,2023-01-02,480
1.07429e+06,Stephanie Cruz,2023-01-02,211
1.07549e+06,Antonio Thompson,2023-01-02,448
1.07745e+06,Anthony Briggs,2023-01-02,246
1.07901e+06,Brandy Martinez,2023-01-02,405
1.08338e+06,Jennifer Baker,2023-01-02,143
1.08531e+06,David Holt,2023-01-02,488
1.08752e+06,Susan Hooper,2023-01-02,312
1.08789e+06,John Holland,2023-01-02,134
1.08989e+06,Steven Martin,2023-01-02,149
1.09116e+06,Jacqueline Holloway,2023-01-02,170
1.09188e+06,Noah Stewart,2023-01-02,426
1.0942e+06,Vincent Tate,2023-01-02,406
1.09813e+06,Daniel Johnson,2023-01-02,300
1.09965e+06,Jerry Gilbert,2023-01-02,485
1.10103e+06,Miguel Hill,2023-01-02,355
1.10148e+06,Michael Carter,2023-01-02,470
1.10595e+06,Veronica Colon,2023-01-02,300
1.11055e+06,Alicia Barrera,2023-01-02,309
1.11413e+06,Michelle Hall,2023-01-02,491
1.11598e+06,Nicole Burton,2023-01-02,308
1.12025e+06,Erin Hughes,2023-01-02,431
1.12273e+06,Lisa Wu,2023-01-02,473
1.12404e+06,Sherry Garcia,2023-01-02,302
1.1274e+06,Scott Rasmussen,2023-01-02,188
1.12752e+06,Richard Ingram,2023-01-02,209
1.13011e+06,Sherry Jones,2023-01-02,120
1.13435e+06,Dr. Larry Farley,2023-01-02,129
1.13479e+06,James Fuller,2023-01-02,250
1.13952e+06,Cindy Gomez,2023-01-02,152
1.14375e+06,Courtney Reese,2023-01-02,363
1.14455e+06,Jasmine Banks,2023-01-02,200
1.14523e+06,Hunter Carter,2023-01-02,490
1.14749e+06,Craig Copeland,2023-01-02,351
1.15022e+06,Michael Johnson Jr.,2023-01-02,485
1.1541e+06,Joshua Lucas,2023-01-02,354
1.15614e+06,Matthew Carr,2023-01-02,465
1.16074e+06,Yvonne Johnson,2023-01-02,332
1.16123e+06,Sean Sullivan,2023-01-02,471
1.16422e+06,Russell Duncan,2023-01-02,148
1.16541e+06,Ashley Ramsey,2023-01-02,466
1.16609e+06,Jane Roberts,2023-01-02,469
1.16677e+06,Leah Ruiz,2023-01-02,463
1.16691e+06,Justin Bird,2023-01-02,362
1.16874e+06,Jonathan Steele,2023-01-02,312
1.17352e+06,Kevin Stuart,2023-01-02,367
1.17524e+06,Justin Hudson,2023-01-02,349
1.1794e+06,Amanda Meyer,2023-01-02,477
1.18412e+06,Matthew Mendoza,2023-01-02,183
1.18786e+06,Carolyn Peters,2023-01-02,102
1.18954e+06,Jody Vasquez,2023-01-02,222
1.19268e+06,Victoria Freeman,2023-01-02,311
1.19725e+06,Michael Williams,2023-01-02,122
1.19914e+06,Sean Rodriguez,2023-01-02,301
1.2032e+06,Kristin Gould,2023-01-02,233
1.20714e+06,Kelly Peters,2023-01-02,310
1.2098e+06,Michelle Lopez,2023-01-02,127
1.2145e+06,James Williams,2023-01-02,288
1.21598e+06,Emily Williams,2023-01-02,112
1.21927e+06,Gregory Edwards,2023-01-02,151
1.22353e+06,Stephen Mclaughlin,2023-01-02,188
1.22405e+06,Jessica Hamilton,2023-01-02,425
1.22501e+06,Howard Ramirez,2023-01-02,389
1.22913e+06,Jacqueline Barrera,2023-01-02,258
1.23233e+06,Sandra Craig,2023-01-02,273
1.23619e+06,William Duncan,2023-01-02,359
1.24003e+06,Karen Martinez,2023-01-02,321
1.24288e+06,Jennifer Mitchell,2023-01-02,378
1.24717e+06,Kevin Mejia,2023-01-02,253
1.25063e+06,Hannah Lang,2023-01-02,425
1.25353e+06,Abigail Reed,2023-01-02,337
1.25472e+06,James Owens,2023-01-02,376
1.25658e+06,Debra Harper,2023-01-02,440
1.25745e+06,Jason Thompson,2023-01-02,416
1.25939e+06,Elizabeth Ryan,2023-01-02,174
1.26081e+06,Tiffany Flynn,2023-01-02,401
1.2631e+06,Stephen Jensen,2023-01-02,333
1.26549e+06,Ronald Glass,2023-01-02,333
1.26991e+06,Melissa Fitzgerald,2023-01-02,449
1.27014e+06,Steven Gomez,2023-01-02,389
1.27511e+06,Joshua Brown,2023-01-02,368
1.2755e+06,Shannon Madden,2023-01-02,170
1.27663e+06,Miss Amy Sosa,2023-01-02,435
1.281e+06,John Galvan,2023-01-02,396
1.28193e+06,William Gray,2023-01-02,332
1.28651e+06,Kevin Haley,2023-01-02,255
1.29062e+06,Kimberly Nguyen,2023-01-02,215
1.29177e+06,Jeremiah Moore MD,2023-01-02,477
1.29372e+06,Johnathan Nolan,2023-01-02,246
1.29699e+06,Christopher Rodriguez,2023-01-02,471
1.29818e+06,Nicole Brooks,2023-01-02,449
1.2983e+06,Anthony Gamble,2023-01-02,114
1.29948e+06,Yesenia Anderson,2023-01-02,291
1.3033e+06,Elijah Carlson,2023-01-02,146
1.30475e+06,Kevin Jackson,2023-01-02,188
1.30526e+06,Timothy Thomas,2023-01-02,480
1.31022e+06,Carla Serrano,2023-01-02,320
1.31389e+06,Michelle Williams,2023-01-02,331
1.31844e+06,Elijah Duncan,2023-01-02,113
1.32186e+06,Charles Powell,2023-01-02,184
1.32574e+06,James Fernandez,2023-01-02,360
1.32953e+06,Charlene Franklin,2023-01-02,242
1.33362e+06,Eric Mayer,2023-01-02,149
1.337e+06,Rachel Washington,2023-01-02,256
1.3385e+06,Alexander Huerta,2023-01-02,202
1.33969e+06,Jerome Cummings,2023-01-02,411
1.34028e+06,Jennifer Harper,2023-01-02,208
1.3429e+06,Christopher Salazar,2023-01-02,476
1.34343e+06,William Gonzalez,2023-01-02,403
1.34383e+06,Christina Mathews,2023-01-02,296
1.34827e+06,Joseph Bell,2023-01-02,202
1.35243e+06,Rachael Vasquez,2023-01-02,371
1.35701e+06,Joe Murphy,2023-01-02,443
1.35902e+06,Michelle Lowery,2023-01-02,116
1.35923e+06,Bobby Montoya,2023-01-02,160
1.363e+06,John Rodriguez,2023-01-02,260
1.36405e+06,Michelle Bailey,2023-01-02,323
1.36431e+06,Beverly Leonard,2023-01-02,367
1.3675e+06,Nicole Green,2023-01-02,478
1.37181e+06,Richard Hill,2023-01-02,329
1.37498e+06,Linda Smith,2023-01-02,411
1.37813e+06,Nicole Smith MD,2023-01-02,362
1.38224e+06,Andrea Doyle,2023-01-02,478
1.38663e+06,Danielle Baker,2023-01-02,324
1.38792e+06,Ryan Johnson,2023-01-02,216
1.39225e+06,Nicole Kent,2023-01-02,201
1.39679e+06,Tiffany Curry,2023-01-02,257
1.40075e+06,Steve Friedman III,2023-01-02,182
1.40282e+06,Sara Johnson,2023-01-02,267
1.40384e+06,Nathan Brown,2023-01-02,415
1.40713e+06,Debra Delgado,2023-01-02,264
1.40872e+06,Sally Cruz,2023-01-02,212
1.40982e+06,Jamie Brown,2023-01-02,108
1.4123e+06,Oscar Stewart,2023-01-02,497
1.41654e+06,Sierra Daniels,2023-01-02,476
1.41902e+06,Richard Huff,2023-01-02,198
1.42208e+06,Jill Porter,2023-01-02,401
1.42319e+06,Rebecca Montoya,2023-01-02,367
1.4278e+06,Joseph Ball,2023-01-02,255
1.43259e+06,George Chapman,2023-01-02,197
1.4363e+06,Jeffery Austin Jr.,2023-01-02,401
1.43645e+06,Linda Vang,2023-01-02,314
1.43724e+06,Scott White,2023-01-02,468
1.43812e+06,Gregory Andrews,2023-01-02,132
1.44249e+06,James Joyce,2023-01-02,232
1.44432e+06,Richard Anderson,2023-01-02,394
1.44874e+06,Mrs. Angela Peters,2023-01-02,333
1.44995e+06,Joseph Graham,2023-01-02,367
1.45494e+06,Jerome Hernandez,2023-01-02,238
1.45769e+06,Kayla Lewis,2023-01-02,198
1.46005e+06,Elizabeth Waters,2023-01-02,427
1.46216e+06,Javier Rivera,2023-01-02,262
1.46547e+06,Seth Davis Jr.,2023-01-02,456
1.46869e+06,Suzanne Brewer,2023-01-02,317
1.47044e+06,Christopher Hayes,2023-01-02,461
1.47404e+06,Kristine Caldwell,2023-01-02,269
1.47475e+06,Melinda Moore,2023-01-02,213
1.47718e+06,Kevin Harris,2023-01-02,231
1.47979e+06,Lauren Prince,2023-01-02,340
1.48405e+06,Janice Daniels,2023-01-02,411
1.48579e+06,Charles Reed,2023-01-02,389
1.48764e+06,Carmen Anderson,2023-01-02,301
1.49114e+06,Lindsey Smith,2023-01-02,344
1.4955e+06,Tara Wade,2023-01-02,415
1.49638e+06,Karen Johnson,2023-01-02,465
1.49781e+06,Jessica Jones,2023-01-02,190
1.50247e+06,Joshua Mccann,2023-01-02,315
1.50318e+06,Zoe Murphy,2023-01-02,102
1.50436e+06,Jeffrey Weber,2023-01-02,388
1.50459e+06,Darlene Thompson,2023-01-02,483
1.5082e+06,Amber Adams,2023-01-02,193
1.50976e+06,Bruce Williams,2023-01-02,177
1.51244e+06,Denise Garcia,2023-01-02,210
1.51506e+06,James Pittman,2023-01-02,302
1.51914e+06,Shannon Kaiser,2023-01-02,435
1.52409e+06,Jody Edwards,2023-01-02,354
1.52581e+06,Danielle Ryan,2023-01-02,314
1.52764e+06,Scott Allen,2023-01-02,453
1.53188e+06,Paul Good,2023-01-02,298
1.53662e+06,Brent Johnson DDS,2023-01-02,214
1.54104e+06,Ashley Murphy,2023-01-02,465
1.54416e+06,Lindsey Lara,2023-01-02,346
1.5466e+06,Kathleen Garrison,2023-01-02,422
1.547e+06,Jesus Thompson,2023-01-02,386
1.55112e+06,Vincent Leblanc,2023-01-02,113
1.55334e+06,Kevin Madden,2023-01-02,230
1.55563e+06,David Pruitt,2023-01-02,172
1.55806e+06,Sheri Coleman,2023-01-02,358
